979,9781400097029,The Sea,John Banville, Vintage Books USA,"[u'August', u'15th', u'2006\n']",9781400097029,The Sea,John Banville,Knopf Doubleday Publishing Group,2006
980,9781400097036,Arthur & George,Julian Barnes, Vintage International,"[u'January', u'9th', u'2007\n']",9781400097036,Arthur and George,Julian Barnes,Knopf Doubleday Publishing Group,2007
981,9781400098422,Thirteen Steps Down,Ruth Rendell, Crown,"[u'September', u'27th', u'2005\n']",9781400095902,Thirteen Steps Down,Ruth Rendell,Knopf Doubleday Publishing Group,2006
982,9781401204952,We3,Grant Morrison, Vertigo,"[u'July', u'1st', u'2005\n']",9781401243029,WE3,Grant Morrison,DC Comics,2014
983,9781401303273,For One More Day,Mitch Albom, Hyperion,"[u'September', u'26th', u'2006\n']",9781401309572,For One More Day,Mitch Albom,Hachette Books,2008
984,9781401308216,When Will Jesus Bring the Pork Chops?,George Carlin, Hyperion Books,"[u'October', u'19th', u'2005\n']",9781401308216,When Will Jesus Bring the Pork Chops?,George Carlin,Hachette Books,2005
985,9781401322786,The Time Keeper,Mitch Albom, Hachette Books,"[u'September', u'4th', u'2012\n']",9781401312855,The Time Keeper,Mitch Albom,Hachette Books,2013
986,9781401323257,The Last Lecture,Randy Pausch, Hyperion,"[u'April', u'8th', u'2008\n']",9781401323257,The Last Lecture,Randy Pausch,Hachette Books,2008
987,9781401340902,The Physick Book of Deliverance Dane,Katherine Howe, Hyperion Books,"[u'May', u'22nd', u'2009\n']",9781401341336,The Physick Book of Deliverance Dane,Katherine Howe,Hachette Books,2010
988,9781401352080,Big Russ and Me: Father and Son--Lessons of Life,Tim Russert, Miramax Books,"[u'May', u'10th', u'2004\n']",9781602862623,Big Russ & Me: Father & Son: Lessons of Life,Tim Russert,Weinstein Publishing,2014
989,9781402784033,Tiger's Curse,Colleen Houck, Sterling,"[u'January', u'11th', u'2011\n']",9781454903574,Tiger's Voyage (Tiger's Curse Series #3),Colleen Houck,Splinter,2014
990,9781404103924,Hope for Each Day: Words of Wisdom and Faith,Billy Graham, Thomas Nelson,"[u'September', u'3rd', u'2006\n']",9781404103924,Hope for Each Day: Words of Wisdom and Faith,Billy Graham,"Nelson, Thomas, Inc.",2006
991,9781406310269,The Ask and the Answer,Patrick Ness, Walker Books Ltd.,"[u'May', u'4th', u'2009\n']",9780763676179,The Ask and the Answer (Reissue with bonus short story) (Chaos Walking Series #2),Patrick Ness,Candlewick Press,2014
992,9781406310276,Monsters of Men,Patrick Ness, Walker Books Ltd.,"[u'May', u'3rd', u'2010\n']",9780763676193,Monsters of Men (Reissue with bonus short story) (Chaos Walking Series #3),Patrick Ness,Candlewick Press,2014
993,9781406311525,A Monster Calls,Patrick Ness, Walker Books,"[u'September', u'27th', u'2011\n']",9780763660659,A Monster Calls,Patrick Ness,Candlewick Press,2013
994,9781406331165,The Rest of Us Just Live Here,Patrick Ness, Walker Books,"[u'August', u'27th', u'2015\n']",9780062403179,The Rest of Us Just Live Here,Patrick Ness,HarperCollins Publishers,2016
995,9781408334379,All Fall Down,Ally Carter, Orchard Books,"[u'February', u'5th', u'2015\n']",9780545654807,All Fall Down (Embassy Row Series #1),Ally Carter,"Scholastic, Inc.",2015
996,9781408808870,The Finkler Question,Howard Jacobson, Bloomsbury,"[u'August', u'2nd', u'2010\n']",9781608196111,The Finkler Question,Howard Jacobson,Bloomsbury USA,2010
997,9781408852590,The Assassin's Blade,Sarah J. Maas, Bloomsbury Childrens,"[u'March', u'4th', u'2014\n']",9781619635173,The Assassin's Blade: The Throne of Glass Novellas,Sarah J. Maas,Bloomsbury USA,2015
998,9781408857397,The Mime Order,Samantha Shannon, Bloomsbury,"[u'January', u'27th', u'2015\n']",9781620408957,The Mime Order (Bone Season Series #2),Samantha Shannon,Bloomsbury USA,2016
999,9781409043799,Life After Life,Kate Atkinson, Transworld Digital,"[u'March', u'14th', u'2013\n']",9780316176491,Life After Life,Kate Atkinson,"Little, Brown and Company",2014
1000,9781409102519,East of the Sun,Julia Gregson, Orion,"[u'June', u'2008\n']",9781439101124,East of the Sun,Julia Gregson,Touchstone,2009
1001,9781411648845,The Kissing Room,Cheryl Anne Gardner, Lulu,"[u'July', u'18th', u'2006\n']",9780982214503,The Kissing Room,Cheryl Anne Gardner,Twisted Knickers Publications,2008
1002,9781414312729,The Last Jihad,Joel C. Rosenberg, Tyndale House Publishers,"[u'September', u'1st', u'2006\n']",9781414312729,The Last Jihad,Joel C. Rosenberg,Tyndale House Publishers,2006
1003,9781415915615,Dean Koontz's Frankenstein: Prodigal Son,Dean Koontz, Books on Tape,"[u'January', u'28th', u'2005\n']",9780553593327,Frankenstein: Prodigal Son,Dean Koontz,Random House Publishing Group,2009
1004,9781416509875,A Hunger Like No Other,Kresley Cole, Pocket Star,"[u'April', u'1st', u'2006\n']",9781416509875,A Hunger like No Other (Immortals after Dark Series #2),Kresley Cole,Pocket Star,2006
1005,9781416510567,Fatal Voyage,Kathy Reichs, Pocket Star Books,"[u'April', u'26th', u'2005\n']",9780671028374,Fatal Voyage (Temperance Brennan Series #4),Kathy Reichs,Pocket Star,2002
1006,9781416516934,Wolves of the Calla,Stephen King, Pocket Books,"[u'February', u'1st', u'2006\n']",9781416516934,Wolves of the Calla (Dark Tower Series #5),Stephen King,Pocket Books,2006
1007,9781416521495,Song of Susannah,Stephen King, Pocket Books,"[u'June', u'1st', u'2006\n']",9781416521495,Song of Susannah (The Dark Tower Series #6),Stephen King,Pocket Books,2006
1008,9781416524519,Cell,Stephen King, Pocket Star,"[u'November', u'21st', u'2006\n']",9781416524519,Cell,Stephen King,Pocket Star,2006
1009,9781416524793,Angels & Demons,Dan Brown, Pocket Books,"[u'April', u'1st', u'2006\n']",9781416578741,Angels and Demons,Dan Brown,Pocket Books,2009
1010,9781416540748,The Tenderness of Wolves,Stef Penney, Simon & Schuster,"[u'July', u'10th', u'2007\n']",9781416571308,The Tenderness of Wolves,Stef Penney,Simon & Schuster,2008
1011,9781416548485,The Tin Roof Blowdown,James Lee Burke, Simon & Schuster,"[u'July', u'17th', u'2007\n']",9781416548508,The Tin Roof Blowdown (Dave Robicheaux Series #16),James Lee Burke,Pocket Books,2008
1012,9781416572442,The Anthologist,Nicholson Baker, Simon & Schuster,"[u'September', u'8th', u'2009\n']",9781400116638,The Anthologist,Nicholson Baker,"Tantor Media, Inc.",2010
1013,9781416572459,The Anthologist,Nicholson Baker, Simon & Schuster,"[u'July', u'6th', u'2010\n']",9781400116638,The Anthologist,Nicholson Baker,"Tantor Media, Inc.",2010
1014,9781416584087,Just After Sunset,Stephen King, Scribner,"[u'November', u'11th', u'2008\n']",9781416586654,Just after Sunset,Stephen King,Pocket Books,2009
1015,9781416585831,Dog on It,Spencer Quinn, Atria Books,"[u'February', u'10th', u'2009\n']",9781416585848,Dog on It (Chet and Bernie Series #1),Spencer Quinn,Atria Books,2009
1016,9781416912040,Unwind,Neal Shusterman, Simon & Schuster Books for Young Readers,"[u'November', u'6th', u'2007\n']",9781416912057,Unwind (Unwind Dystology Series #1),Neal Shusterman,Simon & Schuster Books For Young Readers,2009
1017,9781416914280,City of Bones,Cassandra Clare, Margaret K. McElderry Books,"[u'March', u'27th', u'2007\n']",9781481455923,City of Bones (The Mortal Instruments Series #1),Cassandra Clare,Margaret K. McElderry Books,2015
1018,9781416914297,City of Ashes,Cassandra Clare, Margaret K. McElderry Books,"[u'March', u'25th', u'2008\n']",9781481455978,City of Ashes (The Mortal Instruments Series #2),Cassandra Clare,Margaret K. McElderry Books,2015
1019,9781416914303,City of Glass,Cassandra Clare, Margaret K. McElderry Books,"[u'March', u'24th', u'2009\n']",9781481455985,City of Glass (The Mortal Instruments Series #3),Cassandra Clare,Margaret K. McElderry Books,2015
1020,9781416950059,Identical,Ellen Hopkins, Margaret K. McElderry Books,"[u'August', u'26th', u'2008\n']",9781416950066,Identical,Ellen Hopkins,Margaret K. McElderry Books,2010
1021,9781416950585,The Underneath,Kathi Appelt, Atheneum Books for Young Readers,"[u'May', u'6th', u'2008\n']",9781416950592,The Underneath,Kathi Appelt,Atheneum Books for Young Readers,2010
1022,9781416951179,Extras,Scott Westerfeld, Simon Pulse,"[u'October', u'2nd', u'2007\n']",9781442419780,Extras (Uglies Series #4),Scott Westerfeld,Simon Pulse,2011
1023,9781416953586,Fade,Lisa McMann, Simon Pulse,"[u'February', u'10th', u'2009\n']",9781416974482,Fade (Wake Trilogy Series #2),Lisa McMann,Simon Pulse,2010
1024,9781416954224,Sent,Margaret Peterson Haddix, Simon & Schuster Books For Young Readers,"[u'August', u'25th', u'2009\n']",9781416954231,Sent (Missing Series #2),Margaret Peterson Haddix,Simon & Schuster Books For Young Readers,2010
1025,9781416968238,The Summer I Turned Pretty,Jenny Han, Simon & Schuster Books for Young Readers,"[u'May', u'5th', u'2009\n']",9781416968290,The Summer I Turned Pretty (Summer I Turned Pretty Series #1),Jenny Han,Simon & Schuster Books For Young Readers,2010
1026,9781416971702,Out of My Mind,Sharon M. Draper, Atheneum Books for Young Readers,"[u'March', u'9th', u'2010\n']",9781416971719,Out of My Mind,Sharon M. Draper,Atheneum Books for Young Readers,2012
1027,9781416971733,Leviathan,Scott Westerfeld, Simon Pulse,"[u'October', u'6th', u'2009\n']",9781416971740,Leviathan (Leviathan Series #1),Scott Westerfeld,Simon Pulse,2010
1028,9781416978657,"Something, Maybe",Elizabeth Scott, Simon Pulse,"[u'March', u'24th', u'2009\n']",9781416953562,"Something, Maybe",Elizabeth Scott,Simon Pulse,2010
1029,9781416983309,Tilt,Ellen Hopkins, Margaret K. McElderry Books,"[u'September', u'11th', u'2012\n']",9781416983316,Tilt,Ellen Hopkins,Margaret K. McElderry Books,2014
1030,9781416986201,Slice of Cherry,Dia Reeves, Simon Pulse,"[u'January', u'4th', u'2011\n']",9781416986218,Slice of Cherry,Dia Reeves,Simon Pulse,2011
1031,9781416990499,Everfound,Neal Shusterman, Simon & Schuster Children's Publishing,"[u'May', u'3rd', u'2011\n']",9781416990505,Everfound (Skinjacker Trilogy Series #3),Neal Shusterman,Simon & Schuster Books For Young Readers,2012
1032,9781419654473,Invisible Driving,Alistair McHarg, Booksurge Publishing,"[u'January', u'11th', u'2007\n']",9781419654473,Invisible Driving,Alistair McHarg,"BookSurge, LLC",2007
1033,9781420102765,Left To Die,Lisa Jackson, Zebra,"[u'August', u'1st', u'2008\n']",9781420102765,Left to Die (Montana 'To Die' Series #1),Lisa Jackson,Kensington,2013
1034,9781423100034,"I'd Tell You I Love You, But Then I'd Have to Kill You",Ally Carter, Hyperion Book CH,"[u'April', u'25th', u'2006\n']",9781484785058,"I'd Tell You I Love You, But Then I'd Have to Kill You (10th Anniversary Edition) (Gallagher Girls Series #1)",Ally Carter,Disney Press,2016
1035,9781423101468,The Battle of the Labyrinth,Rick Riordan, Hyperion Books for Children,"[u'March', u'6th', u'2008\n']",9781423101499,The Battle of the Labyrinth (Percy Jackson and the Olympians Series #4),Rick Riordan,Disney-Hyperion,2009
1036,9781423101475,The Last Olympian,Rick Riordan, Disney-Hyperion Books,"[u'May', u'5th', u'2009\n']",9781423101505,The Last Olympian (Percy Jackson and the Olympians Series #5),Rick Riordan,Disney-Hyperion,2011
1037,9781423102267,The Van Alen Legacy,Melissa de la Cruz, Disney/Hyperion,"[u'October', u'6th', u'2009\n']",9781423102274,The Van Alen Legacy (Blue Bloods Series #4),Melissa de la Cruz,Disney-Hyperion,2010
1038,9781423108368,Artemis Fowl: The Time Paradox,Eoin Colfer, Hyperion  Books for Children,"[u'July', u'5th', u'2008\n']",9781423108375,Artemis Fowl; The Time Paradox,Eoin Colfer,Disney Press,2009
1039,9781423113492,Percy Jackson and the Olympians Boxed Set,Rick Riordan, Disney-Hyperion,"[u'September', u'16th', u'2008\n']",9781484707234,Percy Jackson and the Olympians 5 Book Paperback Boxed Set (new covers w/poster),Rick Riordan,Disney-Hyperion,2014
1040,9781423116394,Heist Society,Ally Carter, Hyperion Book CH,"[u'February', u'9th', u'2010\n']",9781423116615,Heist Society (Heist Society Series #1),Ally Carter,Disney-Hyperion,2011
1041,9781423121305,Hex Hall,Rachel Hawkins, Hyperion Book CH,"[u'March', u'2nd', u'2010\n']",9781423121398,Hex Hall (Hex Hall Series #1),Rachel Hawkins,Disney-Hyperion,2011
1042,9781423121312,Demonglass,Rachel Hawkins, Disney,"[u'March', u'22nd', u'2011\n']",9781423128441,Demonglass (Hex Hall Series #2),Rachel Hawkins,Disney Press,2012
1043,9781423121329,Spell Bound,Rachel Hawkins, Hyperion Book CH,"[u'March', u'13th', u'2012\n']",9781423121404,Spell Bound (Hex Hall Series #3),Rachel Hawkins,Disney Press,2013
1044,9781423128205,Only the Good Spy Young,Ally Carter, Hyperion Book CH,"[u'June', u'29th', u'2010\n']",9781484785065,Only the Good Spy Young (10th Anniversary Edition) (Gallagher Girls Series #4),Ally Carter,Disney Press,2016
1045,9781423140566,The Throne of Fire,Rick Riordan, Hyperion Books for Children,"[u'May', u'3rd', u'2011\n']",9781423142010,The Throne of Fire (Kane Chronicles Series #2),Rick Riordan,Disney Press,2012
1046,9781423140573,The Serpent's Shadow,Rick Riordan, Hyperion Books,"[u'May', u'1st', u'2012\n']",9781423142027,The Serpent's Shadow (Kane Chronicles Series #3),Rick Riordan,Disney Press,2013
1047,9781423140597,The Son of Neptune,Rick Riordan, Disney-Hyperion Books,"[u'October', u'4th', u'2011\n']",9781423141990,The Son of Neptune (The Heroes of Olympus Series #2),Rick Riordan,Disney Press,2013
1048,9781423140603,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan, Disney-Hyperion Book,"[u'October', u'2nd', u'2012\n']",9781423141990,The Son of Neptune (The Heroes of Olympus Series #2),Rick Riordan,Disney Press,2013
1049,9781423140603,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan, Disney-Hyperion Book,"[u'October', u'2nd', u'2012\n']",9781423142003,The Mark of Athena (The Heroes of Olympus Series #3),Rick Riordan,Disney Press,2014
1050,9781423146728,The House of Hades,Rick Riordan, Disney-Hyperion Books,"[u'October', u'8th', u'2013\n']",9781423146773,The House of Hades (Heroes of Olympus Series #4),Rick Riordan,Disney Press,2015
1051,9781423146735,The Blood of Olympus,Rick Riordan, Disney-Hyperion Books,"[u'October', u'7th', u'2014\n']",9781423141990,The Son of Neptune (The Heroes of Olympus Series #2),Rick Riordan,Disney Press,2013
1052,9781423146735,The Blood of Olympus,Rick Riordan, Disney-Hyperion Books,"[u'October', u'7th', u'2014\n']",9781423142003,The Mark of Athena (The Heroes of Olympus Series #3),Rick Riordan,Disney Press,2014
1053,9781423146735,The Blood of Olympus,Rick Riordan, Disney-Hyperion Books,"[u'October', u'7th', u'2014\n']",9781423146735,The Blood of Olympus (Heroes of Olympus Series #5),Rick Riordan,Disney Press,2014
1054,9781423146735,The Blood of Olympus,Rick Riordan, Disney-Hyperion Books,"[u'October', u'7th', u'2014\n']",9781423146773,The House of Hades (Heroes of Olympus Series #4),Rick Riordan,Disney Press,2015
1055,9781423157373,The Darkest Minds,Alexandra Bracken, Disney Hyperion,"[u'December', u'18th', u'2012\n']",9781423159322,The Darkest Minds (The Darkest Minds Series #1),Alexandra Bracken,Disney Press,2013
1056,9781423160915,The Sword of Summer,Rick Riordan, Disney - Hyperion Books,"[u'October', u'6th', u'2015\n']",9781423160915,The Sword of Summer (Magnus Chase and the Gods of Asgard Series #1),Rick Riordan,Disney Press,2015
1057,9781423183099,Rose Under Fire,Elizabeth Wein, Disney Hyperion,"[u'September', u'10th', u'2013\n']",9781423184690,Rose Under Fire,Elizabeth Wein,Disney Press,2014
1058,9781423368991,Happy Ever After,Nora Roberts, Brilliance Audio,"[u'November', u'2nd', u'2010\n']",9780425236758,Happy Ever After (Nora Roberts' Bride Quartet Series #4),Nora Roberts,Penguin Publishing Group,2010
1059,9781426890017,Exclusively Yours,Shannon Stacey, Carina Press,"[u'June', u'7th', u'2010\n']",9780373776788,Exclusively Yours,Shannon Stacey,Harlequin,2011
1060,9781429526593,My Stroke of Insight,Jill Bolte Taylor, Penguin Audio,"[u'July', u'3rd', u'2008\n']",9780452295544,My Stroke of Insight: A Brain Scientist's Personal Journey,Jill Bolte Taylor,Penguin Publishing Group,2009
1061,9781430312567,The Thin Wall,Cheryl Anne Gardner, Lulu,"[u'November', u'24th', u'2007\n']",9780982214510,The Thin Wall,Cheryl Anne Gardner,Twisted Knickers Publications,2009
1062,9781439102725,Sing You Home,Jodi Picoult, Atria Books,"[u'March', u'1st', u'2011\n']",9781439102732,Sing You Home,Jodi Picoult,Atria/Emily Bestler Books,2011
1063,9781439102763,The Storyteller,Jodi Picoult, Atria,"[u'February', u'26th', u'2013\n']",9781439102770,The Storyteller,Jodi Picoult,Atria/Emily Bestler Books,2013
1064,9781439107959,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee, Scribner,"[u'November', u'16th', u'2010\n']",9781439170915,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,Scribner,2011
1065,9781439152782,The Distant Hours,Kate Morton, Atria,"[u'November', u'9th', u'2010\n']",9781439152799,The Distant Hours,Kate Morton,Washington Square Press,2011
1066,9781439169957,Point Omega,Don DeLillo, Scribner Book Company,"[u'February', u'2nd', u'2010\n']",9781439169964,Point Omega,Don DeLillo,Scribner,2010
1067,9781439172568,The First Bad Man,Miranda July, Scribner,"[u'January', u'13th', u'2015\n']",9781439172575,The First Bad Man,Miranda July,Scribner,2015
1068,9781439192566,"Full Dark, No Stars",Stephen King, Scribner Book Company,"[u'November', u'9th', u'2010\n']",9781451650600,"Full Dark, No Stars",Stephen King,Gallery Books,2011
1069,9781439226001,The Last Pharaoh: Mubarak and the Uncertain Future of Egypt in the Volatile Mid East,Aladdin Elaasar, BookSurge Publishing,"[u'January', u'30th', u'2009\n']",9781439243848,Last Pharaoh: Mubarak and the Uncertain Future of Egypt in the Volatile Mid East,Aladdin Elaasar,CreateSpace,2009
1070,9781442403543,City of Fallen Angels,Cassandra Clare," Simon & Schuster Children's, Margaret K. McElderry Books","[u'April', u'5th', u'2011\n']",9781481455992,City of Fallen Angels (The Mortal Instruments Series #4),Cassandra Clare,Margaret K. McElderry Books,2015
1071,9781442409057,Wither,Lauren DeStefano, Simon & Schuster Books for Young Readers,"[u'March', u'22nd', u'2011\n']",9781442409064,Wither (Chemical Garden Series #1),Lauren DeStefano,Simon & Schuster Books For Young Readers,2011
1072,9781442409071,Fever,Lauren DeStefano, Simon & Schuster Children's Publishing,"[u'February', u'21st', u'2012\n']",9781442409088,Fever (Chemical Garden Series #2),Lauren DeStefano,Simon & Schuster Books For Young Readers,2013
1073,9781442413337,Where Things Come Back,John Corey Whaley, Atheneum Books for Young Readers,"[u'May', u'3rd', u'2011\n']",9781442413344,Where Things Come Back,John Corey Whaley,Atheneum Books for Young Readers,2012
1074,9781442426641,Silence,Becca Fitzpatrick, Simon & Schuster Books for Young Readers,"[u'October', u'4th', u'2011\n']",9781442426658,"Silence (Hush, Hush Saga #3)",Becca Fitzpatrick,Simon & Schuster Books For Young Readers,2013
1075,9781442426672,Finale,Becca Fitzpatrick, Simon & Schuster Books for Young Readers,"[u'October', u'23rd', u'2012\n']",9781442426689,"Finale (Hush, Hush Saga #4)",Becca Fitzpatrick,Simon & Schuster Books For Young Readers,2013
1076,9781442429987,Blood Red Road,Moira Young, Margaret K. McElderry Books,"[u'June', u'7th', u'2011\n']",9781442429994,Blood Red Road (Dust Lands Series #1),Moira Young,Margaret K. McElderry Books,2012
1077,9781442444928,Winger,Andrew  Smith, Simon & Schuster,"[u'May', u'14th', u'2013\n']",9781442444935,Winger,Andrew Smith,Simon & Schuster Books For Young Readers,2014
1078,9781442484238,The Retribution of Mara Dyer,Michelle Hodkin, Simon & Schuster Books for Young Readers,"[u'November', u'4th', u'2014\n']",9781442421776,The Unbecoming of Mara Dyer (Mara Dyer Trilogy Series #1),Michelle Hodkin,Simon & Schuster Books For Young Readers,2012
1079,9781442484238,The Retribution of Mara Dyer,Michelle Hodkin, Simon & Schuster Books for Young Readers,"[u'November', u'4th', u'2014\n']",9781442421806,The Evolution of Mara Dyer (Mara Dyer Trilogy Series #2),Michelle Hodkin,Simon & Schuster Books For Young Readers,2013
1080,9781442486591,Dangerous Girls,Abigail Haas, Simon Pulse,"[u'July', u'16th', u'2013\n']",9781442486607,Dangerous Girls,Abigail Haas,Simon Pulse,2014
1081,9781443411950,The Best Place on Earth: Stories,Ayelet Tsabari, HarperCollins Canada,"[u'March', u'19th', u'2013\n']",9780812988932,The Best Place on Earth,Ayelet Tsabari,Random House Publishing Group,2016
1082,9781450595988,Tiger's Voyage,Colleen Houck, Hodder & Stoughton,"[u'November', u'1st', u'2011\n']",9781454903574,Tiger's Voyage (Tiger's Curse Series #3),Colleen Houck,Splinter,2014
1083,9781451629187,A Stolen Life,Jaycee Dugard, Simon & Schuster,"[u'July', u'12th', u'2011\n']",9781451629194,A Stolen Life: A Memoir,Jaycee Dugard,Simon & Schuster,2012
1084,9781451635751,Between the Lines,Jodi Picoult, Simon Pulse Simon Schuster,"[u'June', u'26th', u'2012\n']",9781451635812,Between the Lines,Jodi Picoult,EMILY BESTLER BOOKS/ATRIA/SIMON PULSE,2013
1085,9781451645828,Ordinary Grace,William Kent Krueger, Atria Books,"[u'March', u'26th', u'2013\n']",9781451645859,Ordinary Grace,William Kent Krueger,Atria Books,2014
1086,9781451657708,In the Shadow of the Banyan,Vaddey Ratner, Simon & Schuster,"[u'August', u'7th', u'2012\n']",9781451657715,In the Shadow of the Banyan,Vaddey Ratner,Simon & Schuster,2013
1087,9781451681734,The Light Between Oceans,M.L. Stedman, Scribner,"[u'July', u'31st', u'2012\n']",9781451681758,The Light Between Oceans,M. L. Stedman,Scribner,2013
1088,9781451697384,This Changes Everything: Capitalism vs. The Climate,Naomi Klein, Simon & Schuster,"[u'September', u'16th', u'2014\n']",9781451697391,This Changes Everything: Capitalism vs. The Climate,Naomi  Klein,Simon & Schuster,2015
1089,9781455503254,The Astronaut Wives Club,Lily Koppel, Grand Central Publishing,"[u'June', u'11th', u'2013\n']",9781455503247,The Astronaut Wives Club: A True Story,Lily Koppel,Grand Central Publishing,2014
1090,9781455520657,The Longest Ride,Nicholas Sparks, Grand Central Publishing,"[u'September', u'17th', u'2013\n']",9781455584727,The Longest Ride,Nicholas Sparks,Grand Central Publishing,2015
1091,9781455521203,The Target,David Baldacci, Grand Central Publishing,"[u'April', u'22nd', u'2014\n']",9781455521265,The Target (Will Robie Series #3),David Baldacci,Grand Central Publishing,2015
1092,9781455536344,The Steel Kiss,Jeffery Deaver, Grand Central Publishing,"[u'March', u'8th', u'2016\n']",9781455536351,The Steel Kiss (Lincoln Rhyme Series #12),Jeffery Deaver,Grand Central Publishing,2016
1093,9781455551927,The Secret Wisdom of the Earth,Christopher Scotton, Grand Central Publishing,"[u'January', u'6th', u'2015\n']",9781455551910,The Secret Wisdom of the Earth,Christopher Scotton,Grand Central Publishing,2016
1094,9781455895700,One Breath Away,Heather Gudenkauf, Brilliance Audio,"[u'June', u'26th', u'2012\n']",9781455895649,One Breath Away,Heather Gudenkauf,Brilliance Audio,2012
1095,9781458058744,Cemetery Street,John Zunski, Smashwords,"[u'May', u'16th', u'2011\n']",9781466475427,Cemetery Street,John Zunski,CreateSpace Publishing,2012
1096,9781469216003,Pines,Blake Crouch, Brilliance Audio,"[u'August', u'21st', u'2012\n']",9781612183954,Pines (Wayward Pines #1),Blake Crouch,Thomas & Mercer,2012
1097,9781473610798,Homecoming,Kass Morgan, Hodder Paperbacks,"[u'February', u'26th', u'2015\n']",9780316381963,Homecoming (The 100 Series #3),Kass Morgan,"Little, Brown Books for Young Readers",2015
1098,9781476712987,Walking Disaster,Jamie McGuire, Atria Books,"[u'April', u'2nd', u'2013\n']",9781476712987,Walking Disaster (Beautiful Disaster Series #2),Jamie McGuire,Atria Books,2013
1099,9781476717487,Effortless,S.C. Stephens, Gallery Books,"[u'January', u'8th', u'2013\n']",9781476717487,Effortless (Thoughtless Series #2),S. C. Stephens,Gallery Books,2013
1100,9781476729084,The Rosie Project,Graeme Simsion, Simon & Schuster,"[u'October', u'1st', u'2013\n']",9781476729091,The Rosie Project,Graeme Simsion,Simon & Schuster,2014
1101,9781476734613,The  Daughters of Mars,Thomas Keneally, Atria Books,"[u'August', u'20th', u'2013\n']",9780594563143,The Daughters of Mars,Thomas Keneally,Washington Square Press,2014
1102,9781476754451,Mr. Mercedes,Stephen King, Scribner,"[u'June', u'3rd', u'2014\n']",9781476754475,Mr. Mercedes (Bill Hodges Series #1),Stephen King,Gallery Books,2015
1103,9781476791456,Confess,Colleen Hoover, Atria Books,"[u'March', u'10th', u'2015\n']",9781476791456,Confess,Colleen Hoover,Atria Books,2015
1104,9781481426305,City of Heavenly Fire,Cassandra Clare, Margaret K. McElderry,"[u'May', u'27th', u'2014\n']",9781481444422,City of Heavenly Fire (The Mortal Instruments Series #6),Cassandra Clare,Margaret K. McElderry Books,2015
1105,9781484732748,The Hidden Oracle,Rick Riordan, Disney-Hyperion,"[u'May', u'3rd', u'2016\n']",9781484782682,The Hidden Oracle (B&N Exclusive Edition) (The Trials of Apollo Series #1),Rick Riordan,Disney Press,2016
1106,9781491715741,Cracked Hearts: The Story of Ultimate Betrayal and Love,Linda Masemore Pirrung, iUniverse,"[u'December', u'5th', u'2013\n']",9781491715727,Cracked Hearts: The Story of Ultimate Betrayal and Love,Linda Masemore Pirrung,"iUniverse, Incorporated",2013
1107,9781501135392,Zero K,Don DeLillo, Scribner,"[u'May', u'3rd', u'2016\n']",9781501135392,Zero K,Don DeLillo,Scribner,2016
1108,9781502784278,milk and honey,Rupi Kaur, Createspace,"[u'November', u'4th', u'2014\n']",9781449474256,Milk and Honey,Rupi Kaur,Andrews McMeel Publishing,2015
1109,9781554682744,Wondrous Strange,Lesley Livingston, HarperTrophyCanada,"[u'December', u'2009\n']",9780061575396,Wondrous Strange (Wondrous Strange Series #1),Lesley Livingston,HarperCollins Publishers,2009
1110,9781555973766,The Bullet Collection,Patricia Sarrafian Ward, Graywolf Press,"[u'March', u'5th', u'2003\n']",9781555972998,The Bullet Collection: A Novel,Patricia Sarrafian Ward,Graywolf Press,2013
1111,9781558614895,Baghdad Burning: Girl Blog from Iraq,Riverbend, The Feminist Press at CUNY,"[u'April', u'1st', u'2005\n']",9781558614895,Baghdad Burning: Girl Blog from Iraq / Edition 1,Riverbend,"Feminist Press at CUNY, The",2005
1112,9781558854468,Desert Blood: The Juarez Murders,Alicia Gaspar De Alba, Arte Publico Press,"[u'March', u'31st', u'2005\n']",9781558855083,Desert Blood: The Juarez Murders,Alicia Gaspar De Alba,Arte Publico Press,2007
1113,9781563899294,Batman: The Dark Knight Strikes Again,Frank Miller, DC Comics,"[u'January', u'1st', u'2004\n']",9781563899294,Batman: The Dark Knight Strikes Again,Frank Miller,DC Comics,2003
1114,9781565125605,Water for Elephants,Sara Gruen, Algonquin Books,"[u'April', u'9th', u'2007\n']",9781565125605,Water for Elephants,Sara Gruen,Algonquin Books of Chapel Hill,2007
1115,9781565125674,The Future of Love: A Novel,Shirley Abbott, Algonquin Books,"[u'March', u'25th', u'2008\n']",9781565126404,The Future of Love: A Novel,Shirley Abbott,Algonquin Books of Chapel Hill,2008
1116,9781565125698,Mudbound,Hillary Jordan, Algonquin Books,"[u'March', u'4th', u'2008\n']",9781565126770,Mudbound,Hillary Jordan,Algonquin Books of Chapel Hill,2009
1117,9781565126299,When She Woke,Hillary Jordan, Algonquin Books,"[u'October', u'4th', u'2011\n']",9781616201937,When She Woke,Hillary Jordan,Algonquin Books of Chapel Hill,2012
